year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2019,4723.39388,2,1,2,1,4,1,3,2,3,1,1,2,1,2,1,3,1,0,0,2,1
2019,2561.76586,2,1,2,1,7,4,88,5,1,1,2,1,2,0,1,4,2,1,2,2,1
2019,6229.32533,2,3,2,3,4,1,1,2,4,1,4,2,2,0,1,1,1,1,1,2,5
2019,861.94622,1,3,2,3,7,4,3,2,2,1,4,2,1,2,1,2,1,0,0,2,3
2019,2195.60315,1,1,1,4,1,1,5,1,2,2,2,2,2,0,1,2,1,0,0,2,2
2019,3424.16519,1,1,2,1,5,2,6,3,2,1,4,2,2,0,1,4,2,0,0,2,5
2019,3424.16519,1,1,2,1,5,2,6,3,2,1,6,2,2,0,1,4,2,0,0,2,5
2019,3424.16519,1,1,2,1,5,2,6,3,2,1,4,2,2,0,1,4,2,0,0,2,5
2019,3424.16519,1,1,2,1,5,2,6,3,2,1,6,2,2,0,1,4,2,0,0,2,5
2019,3424.16519,1,1,2,1,5,2,6,3,2,1,4,2,2,0,1,4,2,0,0,2,5
2019,5506.71328,1,1,1,4,1,1,5,1,2,2,4,1,3,5,1,4,2,0,0,,5
2019,4168.43144,1,2,2,2,3,1,88,3,4,1,3,2,2,0,1,4,2,0,0,2,3
2019,4168.43144,1,2,2,2,3,1,88,3,4,1,4,1,2,0,1,2,1,1,1,2,2
2019,6791.46778,2,2,2,2,3,1,88,3,4,1,4,1,2,0,1,4,2,0,0,2,2
2019,3741.60497,2,1,1,4,7,3,5,5,3,1,5,1,2,0,1,4,2,0,0,2,1
2019,6345.88632,1,1,1,4,5,1,3,4,3,1,4,2,1,1,1,3,1,0,0,2,5
2019,2438.27408,1,1,2,1,6,2,88,0,1,2,3,1,3,5,1,4,2,0,0,2,1
2019,3758.83414,2,2,2,2,5,1,3,1,3,2,1,1,2,0,1,2,1,1,1,1,3
2019,2169.63033,1,3,2,3,5,1,88,1,3,2,4,1,2,0,1,2,1,0,0,2,5
2019,2116.75899,1,1,2,1,5,1,4,1,3,3,3,1,2,0,1,3,1,1,2,2,1
2019,2778.00719,1,1,2,1,5,1,4,3,3,1,5,1,1,1,1,3,1,0,0,2,2
2019,2860.99676,2,1,2,1,5,1,5,1,3,2,4,2,2,0,1,4,2,0,0,2,1
2019,2487.85016,1,1,2,1,7,2,4,0,1,2,3,2,2,0,1,4,2,0,0,2,5
2019,2166.12933,2,1,2,1,8,3,6,5,1,1,4,2,2,0,1,4,2,0,0,2,1
2019,2349.14871,1,1,2,1,7,2,6,0,3,2,3,1,2,0,1,4,2,1,1,2,4
2019,3661.44195,1,1,2,1,6,4,88,2,3,2,4,1,1,1,1,3,1,0,0,2,1
2019,3440.85186,1,2,2,2,7,1,4,0,3,2,3,1,2,0,1,4,2,0,0,2,1
2019,1961.57387,1,1,2,1,8,4,1,1,3,2,3,2,2,0,1,3,1,1,1,2,1
2019,1304.0762,1,1,2,1,3,1,2,3,3,1,2,1,2,0,1,4,2,1,2,2,1
2019,1304.0762,1,1,2,1,3,1,2,3,3,1,2,1,2,0,1,4,2,1,2,2,1
2019,793.77052,1,1,2,1,6,5,88,2,3,1,4,1,3,5,1,4,2,1,1,2,3
2019,6226.62511,1,1,1,4,3,1,5,5,3,1,4,2,1,1,1,2,1,0,0,2,3
2019,4668.06878,2,3,2,3,3,1,1,1,1,1,4,1,3,5,1,4,2,0,0,2,4
2019,809.1131,2,1,2,1,6,2,88,0,1,2,3,1,2,0,1,4,2,0,0,2,5
2019,2701.25167,2,1,2,1,3,1,88,1,1,2,1,2,2,0,1,1,1,1,1,2,1
2019,1083.8448,2,1,2,1,6,2,4,0,1,2,4,2,3,5,1,4,2,0,0,2,3
2019,2213.3953,1,1,1,4,7,3,1,5,3,1,5,1,2,0,1,2,1,0,0,2,3
2019,1068.77091,1,1,2,1,6,4,7,0,1,2,3,2,2,0,1,4,2,0,0,2,5
2019,5411.20978,2,1,1,4,1,1,4,1,3,1,3,1,2,0,1,4,2,0,0,2,4
2019,5411.20978,2,1,1,4,1,1,4,1,3,1,3,1,2,0,1,4,2,0,0,1,4
2019,4169.30072,2,1,2,1,1,1,7,1,3,2,3,1,2,0,1,4,2,0,0,2,4
2019,4169.30072,2,1,2,1,1,1,7,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2019,1442.63439,2,1,2,1,1,1,7,1,2,1,2,1,2,0,1,1,1,0,0,1,2
2019,1442.63439,2,1,2,1,1,1,7,1,2,1,2,1,2,0,1,1,1,0,0,1,2
2019,1442.63439,2,1,2,1,1,1,7,1,2,1,2,1,2,0,1,1,1,0,0,1,2
2019,948.30225,2,1,2,1,6,2,5,1,2,1,4,1,1,3,1,3,1,0,0,2,3
2019,1542.65617,1,1,2,1,1,1,7,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2019,1155.80028,2,1,2,1,7,2,4,1,2,3,2,2,1,1,1,3,1,0,0,2,5
2019,4201.81155,1,1,2,1,4,1,7,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2019,2334.21546,2,1,2,1,6,4,2,1,1,1,3,1,2,0,1,4,2,0,0,2,1
2019,3294.80753,1,2,2,2,6,1,3,5,1,1,4,2,1,2,1,3,1,0,0,2,1
2019,1035.77248,1,2,2,2,7,1,4,2,2,1,5,1,2,0,1,4,2,0,0,2,1
2019,4114.98704,1,1,2,1,7,4,7,4,3,1,4,2,2,0,1,2,1,1,1,2,3
2019,2973.26167,1,1,2,1,7,5,5,5,1,1,3,2,1,3,1,3,1,1,2,2,3
2019,4324.55221,2,1,1,4,6,2,88,5,3,1,4,2,2,0,1,4,2,0,0,2,3
2019,5813.95946,1,1,1,4,6,1,6,5,3,1,3,2,2,0,1,2,1,0,0,2,1
2019,5813.95946,1,1,1,4,6,1,6,5,3,1,3,2,2,0,1,2,1,0,0,2,1
2019,5813.95946,1,1,1,4,6,1,6,5,3,1,3,2,2,0,1,2,1,0,0,2,1
2019,3796.87801,1,1,2,1,7,1,2,5,3,1,4,2,3,5,1,4,2,0,0,2,3
2019,4508.78458,1,1,2,1,5,1,7,4,3,1,1,1,2,0,1,4,2,0,0,2,1
2019,6941.20011,1,1,2,1,4,1,4,1,3,1,4,1,1,1,1,3,1,0,0,2,2
2019,6941.20011,1,1,2,1,4,1,4,1,3,1,5,2,1,1,1,3,1,0,0,2,1
2019,2221.19981,1,2,1,4,7,2,7,4,3,1,2,1,2,0,1,4,2,0,0,1,1
2019,1689.82972,2,1,2,1,6,1,88,1,3,2,3,1,2,0,1,4,2,0,0,2,1
2019,1689.82972,2,1,2,1,6,1,88,1,3,2,3,1,2,0,1,4,2,0,0,1,1
2019,1499.33134,2,2,2,2,6,1,4,4,2,1,1,2,2,0,1,2,1,0,0,2,1
2019,1499.33134,2,2,2,2,6,1,4,4,2,1,4,2,3,5,1,4,2,0,0,2,3
2019,1499.33134,2,2,2,2,6,1,4,4,2,1,4,2,3,5,1,4,2,0,0,2,3
2019,1794.43824,1,1,2,1,7,4,4,0,2,3,4,1,2,0,1,4,2,0,0,2,3
2019,1794.43824,1,1,2,1,7,4,4,0,2,3,4,2,2,0,1,4,2,0,0,2,3
2019,1794.43824,1,1,2,1,7,4,4,0,2,3,4,2,2,0,1,4,2,0,0,2,3
2019,8454.66,2,1,2,1,5,1,7,1,1,1,5,2,2,0,1,4,2,0,0,2,3
2019,4659.59902,2,2,2,2,4,1,5,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2019,3411.02025,2,1,2,1,7,2,5,1,3,2,4,2,2,0,1,4,2,0,0,2,1
2019,3411.02025,2,1,2,1,7,2,5,1,3,2,4,2,2,0,1,4,2,0,0,2,1
2019,3885.00373,1,1,2,1,5,1,5,2,3,1,4,1,2,0,1,4,2,0,0,2,3
2019,4342.87766,2,1,2,1,3,2,5,0,3,3,5,2,2,0,1,4,2,0,0,,3
2019,3358.34243,1,1,2,1,7,3,5,1,1,2,2,2,2,0,2,5,3,0,0,2,1
2019,35776.328,2,3,1,4,7,2,88,1,3,2,4,1,2,0,1,4,2,0,0,2,1
2019,4100.84337,2,1,2,1,6,4,88,1,1,1,3,2,2,0,1,2,1,1,1,2,2
2019,2743.0719,1,1,2,1,8,2,5,0,3,2,4,1,2,0,1,4,2,0,0,2,1
2019,5503.95308,1,2,2,2,5,1,4,1,3,2,6,1,1,3,1,3,1,0,0,2,5
2019,5503.95308,1,2,2,2,5,1,4,1,3,2,6,1,1,3,1,3,1,0,0,2,5
2019,2500.51012,1,1,2,1,8,2,88,1,3,2,4,2,1,1,1,3,1,0,0,2,3
2019,3818.50805,2,1,2,1,6,2,7,1,1,2,4,2,2,0,1,4,2,0,0,2,3
2019,4296.70182,1,1,2,1,4,1,4,1,3,2,4,2,1,1,1,3,1,0,0,2,3
2019,2500.42958,1,1,2,1,6,2,3,0,3,3,2,3,2,0,1,4,2,0,0,2,2
2019,1106.15524,1,1,2,1,7,3,2,1,3,2,3,1,2,0,1,1,1,1,1,2,2
2019,5108.37169,1,1,2,1,1,1,4,0,1,3,3,2,2,0,1,4,2,0,0,2,4
2019,5108.37169,1,1,2,1,1,1,4,0,1,3,5,2,2,0,1,4,2,0,0,2,4
2019,5108.37169,1,1,2,1,1,1,4,0,1,3,5,2,2,0,1,4,2,0,0,2,4
2019,5108.37169,1,1,2,1,1,1,4,0,1,3,5,2,2,0,1,4,2,0,0,2,4
2019,5108.37169,1,1,2,1,1,1,4,0,1,3,5,2,2,0,1,4,2,0,0,2,4
2019,20720.5303,2,3,2,3,6,5,6,0,3,2,2,1,2,0,1,4,2,0,0,2,1
2019,2775.48269,2,3,2,3,2,1,6,0,3,2,2,2,1,2,1,3,1,0,0,2,1
2019,2775.48269,2,3,2,3,2,1,6,0,3,2,2,1,2,0,1,4,2,1,1,2,1
2019,2775.48269,2,3,2,3,2,1,6,0,3,2,2,2,2,0,1,4,2,0,0,2,1
2019,2611.60385,1,1,2,1,4,1,5,0,3,2,4,2,2,0,1,1,1,0,0,2,3
2019,2611.60385,1,1,2,1,4,1,5,0,3,2,4,2,2,0,1,1,1,0,0,2,3
2019,2611.60385,1,1,2,1,4,1,5,0,3,2,4,2,2,0,1,1,1,0,0,2,3
2019,2611.60385,1,1,2,1,4,1,5,0,3,2,4,2,2,0,1,1,1,0,0,2,3
2019,2611.60385,1,1,2,1,4,1,5,0,3,2,4,2,2,0,1,1,1,0,0,2,3
2019,3565.27024,1,2,1,4,6,4,2,5,1,1,3,2,2,0,1,2,1,1,2,1,2
2019,1797.19359,1,1,1,4,3,1,7,0,3,2,2,2,2,0,1,4,2,0,0,2,1
2019,9667.04235,1,1,2,1,1,1,7,1,2,3,3,2,2,0,1,4,2,0,0,2,4
2019,3489.7353,2,2,2,2,6,1,88,1,3,1,6,3,1,1,1,3,1,0,0,2,1
2019,1665.19293,2,1,2,1,8,2,7,1,4,2,4,1,2,0,1,4,2,0,0,2,5
2019,33246.734,1,1,2,1,8,2,3,1,2,3,3,2,2,0,1,4,2,0,0,2,1
2019,1128.81164,2,1,2,1,5,2,7,2,4,1,4,2,2,0,1,4,2,0,0,2,3
2019,2809.41545,2,3,2,3,7,1,88,1,4,2,4,2,2,0,1,4,2,0,0,2,1
2019,3923.84722,2,1,1,4,5,4,88,1,2,2,1,1,1,4,1,3,1,1,1,2,1
2019,3923.84722,2,1,1,4,5,4,88,1,2,2,6,1,2,0,1,4,2,0,0,2,1
2019,6177.33527,1,1,2,1,5,1,7,3,2,1,5,1,2,0,1,4,2,0,0,2,3
2019,2365.09564,1,1,2,1,1,1,7,3,4,1,4,1,3,5,1,4,2,0,0,2,4
2019,1076.95551,1,1,2,1,5,1,2,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2019,3895.17882,2,1,1,4,8,4,6,2,4,1,4,2,2,0,1,4,2,1,2,2,3
2019,1223.62292,1,1,2,1,8,2,88,1,4,3,4,2,2,0,1,2,1,0,0,2,3
2019,1223.62292,1,1,2,1,8,2,88,1,4,3,3,2,1,3,1,3,1,0,0,2,1
2019,1445.14411,2,2,2,2,6,2,88,4,4,1,2,1,2,0,1,4,2,0,0,2,2
2019,1445.14411,2,2,2,2,6,2,88,4,4,1,2,3,2,0,1,4,2,0,0,2,1
2019,1525.28705,1,2,2,2,5,2,88,4,4,1,4,2,1,1,1,2,1,0,0,2,3
2019,932.09505,2,1,2,1,6,1,6,1,4,2,3,1,2,0,1,4,2,0,0,2,3
2019,932.09505,2,1,2,1,6,1,6,1,4,2,3,1,2,0,1,4,2,0,0,2,3
2019,595.70293,2,1,2,1,6,4,2,2,4,1,3,2,2,0,1,1,1,1,2,2,1
2019,6717.48114,2,1,2,1,1,1,2,2,4,1,3,2,2,0,1,4,2,0,0,2,1
2019,424.98491,2,1,2,1,7,4,6,3,4,1,1,1,2,0,1,4,2,0,0,2,1
2019,948.81712,1,1,2,1,5,4,2,1,4,1,4,1,3,5,1,4,2,0,0,2,1
2019,1485.12412,1,1,2,1,6,2,88,0,4,3,4,1,2,0,1,4,2,0,0,1,5
2019,2394.12331,2,1,2,1,7,2,7,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2019,3185.78909,1,1,1,4,6,1,1,1,1,2,4,1,2,0,1,2,1,0,0,2,1
2019,3453.43285,1,1,2,1,7,4,5,1,3,1,4,2,2,0,1,4,2,0,0,2,3
2019,3609.42114,1,1,2,1,6,1,5,1,1,1,4,2,2,0,1,4,2,0,0,2,3
2019,1661.30844,2,1,2,1,6,1,88,1,2,2,3,2,2,0,1,2,1,0,0,2,1
2019,1661.30844,2,1,2,1,6,1,88,1,2,2,3,1,2,0,1,2,1,0,0,2,1
2019,832.71097,1,1,2,1,6,1,1,1,2,1,4,1,1,1,1,2,1,1,1,2,1
2019,737.98207,1,1,2,1,7,2,7,1,2,2,5,3,2,0,1,4,2,0,0,2,4
2019,1024.63932,1,1,2,1,6,4,7,1,2,2,4,2,2,0,1,4,2,0,0,2,3
2019,853.1479,1,1,2,1,6,2,5,1,2,2,4,3,1,1,1,3,1,0,0,2,3
2019,757.70274,2,2,2,2,7,4,3,1,2,2,2,1,2,0,1,4,2,0,0,2,1
2019,908.11522,1,1,2,1,5,2,88,1,3,2,3,1,1,2,1,3,1,0,0,2,2
2019,2406.30243,1,1,2,1,5,1,7,0,4,3,4,2,2,0,1,4,2,1,2,2,3
2019,2406.30243,1,1,2,1,5,1,7,0,4,3,4,2,2,0,1,4,2,0,0,2,3
2019,761.65423,2,1,2,1,6,3,3,1,4,1,3,1,2,0,1,4,2,1,1,2,5
2019,1075.22611,2,1,2,1,6,3,2,1,4,2,4,2,3,5,1,4,2,0,0,2,3
2019,1827.33686,1,1,2,1,1,1,7,1,4,2,3,2,2,0,1,4,2,0,0,2,1
2019,1324.19657,1,1,2,1,1,1,88,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2019,1185.85692,2,3,2,3,7,4,88,1,4,2,4,1,3,5,2,5,3,0,0,2,3
2019,2445.62447,2,2,2,2,7,1,88,0,1,2,4,2,3,5,1,4,2,0,0,2,1
2019,2445.62447,2,2,2,2,7,1,88,0,1,2,6,2,3,5,1,4,2,0,0,2,1
2019,2445.62447,2,2,2,2,7,1,88,0,1,2,6,2,3,5,1,4,2,0,0,2,1
2019,1379.95547,2,1,2,1,8,1,2,0,1,2,3,2,2,0,1,1,1,1,1,2,1
2019,1379.95547,2,1,2,1,8,1,2,0,1,2,3,2,2,0,1,1,1,1,1,2,1
2019,1207.52309,1,1,2,1,1,1,7,1,4,2,4,1,2,0,1,4,2,0,0,2,1
2019,1507.66573,2,1,2,1,7,4,7,1,1,2,6,2,2,0,2,5,3,0,0,2,5
2019,3167.86788,1,1,2,1,5,1,88,3,4,1,4,1,1,3,1,3,1,0,0,2,3
2019,2368.62339,1,1,2,1,7,1,88,1,4,1,5,1,2,0,1,4,2,0,0,2,2
2019,2694.81703,2,3,2,3,4,1,4,2,1,1,4,2,2,0,1,1,1,0,0,2,3
2019,2694.81703,2,3,2,3,4,1,4,2,1,1,4,2,2,0,1,1,1,0,0,2,3
2019,1799.00005,2,1,2,1,4,2,6,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2019,1349.182,2,1,2,1,5,4,3,1,2,2,1,2,2,0,1,4,2,0,0,1,1
2019,3411.02025,2,1,2,1,7,2,5,1,3,2,4,1,2,0,1,4,2,0,0,2,1
2019,3320.76192,1,1,1,4,7,3,5,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2019,1455.53723,1,1,2,1,7,4,3,3,3,1,3,1,1,2,1,3,1,1,2,2,5
2019,2152.58139,1,3,2,3,6,1,7,0,3,3,3,2,2,0,1,1,1,1,1,2,1
2019,4169.30072,2,1,2,1,1,1,7,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2019,1815.5245,1,2,2,2,6,1,5,2,3,2,4,2,1,1,1,3,1,0,0,2,3
2019,4895.59873,1,1,1,4,5,4,6,5,3,1,4,2,1,2,1,2,1,0,0,2,3
2019,1626.61181,2,3,2,3,3,1,7,1,3,2,4,1,1,1,1,2,1,0,0,2,3
2019,1883.98351,2,1,1,4,6,2,4,3,3,1,4,2,2,0,2,5,3,0,0,2,3
2019,3000.61892,1,1,2,1,6,2,7,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2019,3000.61892,1,1,2,1,6,2,7,5,1,1,4,2,1,3,1,3,1,1,2,1,3
2019,2612.11287,2,1,2,1,4,1,7,0,1,2,5,2,2,0,1,4,2,0,0,2,3
2019,2612.11287,2,1,2,1,4,1,7,0,1,2,5,2,2,0,1,4,2,0,0,2,3
2019,2612.11287,2,1,2,1,4,1,7,0,1,2,5,2,2,0,1,4,2,0,0,2,3
2019,5245.6344,1,2,2,2,5,2,88,1,3,2,4,1,2,0,1,4,2,1,1,2,3
2019,1175.91723,2,1,2,1,8,4,3,2,2,2,4,1,2,0,1,4,2,1,2,2,1
2019,3197.30479,1,1,2,1,7,5,7,4,4,1,5,1,2,0,1,4,2,0,0,2,1
2019,3231.56546,1,1,2,1,3,1,7,0,3,3,3,2,3,5,1,4,2,0,0,2,3
2019,2134.83626,2,1,1,4,3,1,5,1,4,2,4,2,2,0,1,1,1,1,1,2,3
2019,2028.00097,1,1,1,4,2,1,5,1,4,2,4,2,1,1,1,2,1,0,0,2,3
2019,2028.00097,1,1,1,4,2,1,5,1,4,2,3,1,1,3,1,2,1,1,1,2,3
2019,9983.25801,2,2,2,2,1,1,3,3,3,1,3,2,2,0,1,4,2,0,0,2,4
2019,3434.79057,2,1,2,1,7,2,88,1,3,2,2,1,2,0,1,4,2,0,0,2,2
2019,912.33815,2,1,1,4,7,1,1,1,4,1,5,2,3,5,2,5,3,0,0,2,1
2019,2890.50941,1,1,2,1,7,4,6,4,3,1,3,1,3,5,1,4,2,0,0,2,1
2019,1930.87684,1,1,2,1,4,1,3,1,4,1,3,2,2,0,1,4,2,0,0,2,1
2019,1048.76964,1,1,2,1,6,2,7,1,4,2,4,2,2,0,1,3,1,1,2,2,4
2019,1437.84722,2,1,1,4,6,4,4,4,4,1,1,1,2,0,1,4,2,1,1,1,3
2019,1437.84722,2,1,1,4,6,4,4,4,4,1,1,1,2,0,1,4,2,0,0,1,3
2019,1437.84722,2,1,1,4,6,4,4,4,4,1,1,2,2,0,1,4,2,1,1,2,3
2019,3933.38725,1,2,2,2,7,1,1,1,1,1,4,2,2,0,1,4,2,1,1,2,3
2019,6238.03272,2,1,1,4,4,1,88,0,3,2,1,1,1,1,1,3,1,1,2,1,1
2019,6238.03272,2,1,1,4,4,1,88,0,3,2,1,1,2,0,1,1,1,0,0,2,1
2019,4386.87243,2,2,2,2,7,1,2,2,3,1,3,1,3,5,1,4,2,1,1,2,1
2019,1267.85829,2,2,2,2,8,1,4,4,2,1,3,2,1,2,1,2,1,0,0,2,3
2019,1712.0467,1,1,2,1,5,1,4,1,2,2,4,2,2,0,1,4,2,0,0,2,3
2019,3497.95926,1,1,2,1,7,2,6,0,1,2,3,1,2,0,1,4,2,0,0,2,3
2019,5036.26542,1,1,2,1,1,1,7,1,4,1,3,1,2,0,1,4,2,1,2,2,1
2019,781.23331,2,1,2,1,7,2,7,1,3,2,4,1,2,0,2,5,3,0,0,1,3
2019,826.97904,1,1,2,1,8,2,7,0,3,2,6,2,2,0,2,5,3,0,0,2,3
2019,3584.44083,1,3,2,3,7,2,5,1,1,2,4,2,3,5,1,4,2,0,0,2,3
2019,1135.95712,1,3,2,3,5,5,4,1,3,3,4,2,1,2,1,2,1,1,2,2,3
2019,3118.06888,1,1,1,4,5,1,6,2,1,1,4,1,2,0,1,2,1,0,0,2,1
2019,504.72735,2,1,2,1,7,3,6,1,3,1,4,2,2,0,1,4,2,0,0,2,5
2019,504.72735,2,1,2,1,7,3,6,1,3,1,5,2,2,0,1,4,2,0,0,2,5
2019,504.72735,2,1,2,1,7,3,6,1,3,1,4,2,2,0,1,4,2,0,0,2,5
2019,504.72735,2,1,2,1,7,3,6,1,3,1,4,2,2,0,1,4,2,0,0,2,5
2019,382.89671,2,1,2,1,6,4,88,0,3,2,4,2,2,0,1,2,1,1,2,1,3
2019,382.89671,2,1,2,1,6,4,88,0,3,2,4,2,1,1,1,3,1,0,0,1,3
2019,382.89671,2,1,2,1,6,4,88,0,3,2,4,2,3,5,1,1,1,1,2,1,3
2019,382.89671,2,1,2,1,6,4,88,0,3,2,4,1,3,5,1,4,2,0,0,1,3
2019,1200.80875,2,2,2,2,7,4,88,4,3,1,3,1,2,0,1,4,2,1,1,2,1
2019,1151.34704,1,3,2,3,1,1,7,1,3,2,3,2,2,0,1,4,2,0,0,1,4
2019,1151.34704,1,3,2,3,1,1,7,1,3,2,3,2,2,0,1,4,2,0,0,1,4
2019,1151.34704,1,3,2,3,1,1,7,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2019,1151.34704,1,3,2,3,1,1,7,1,3,2,3,2,2,0,1,4,2,0,0,1,4
2019,619.81832,1,2,2,2,6,2,3,1,3,2,3,1,3,5,1,4,2,0,0,2,1
2019,619.81832,1,2,2,2,6,2,3,1,3,2,3,1,2,0,1,4,2,0,0,2,1
2019,1095.67265,1,1,2,1,6,4,7,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2019,1489.80977,1,1,1,4,7,4,88,4,4,1,4,1,2,0,1,4,2,1,2,2,1
2019,1594.3213,2,1,1,4,4,1,3,4,4,1,4,1,1,1,1,1,1,0,0,2,5
2019,1234.87811,1,1,1,4,8,2,1,5,4,1,4,1,2,0,1,3,1,1,2,2,3
2019,1037.02626,1,1,2,1,6,1,5,0,4,2,1,1,2,0,1,4,2,0,0,2,3
2019,1078.62883,1,1,2,1,7,2,7,2,4,1,4,2,2,0,1,4,2,0,0,2,3
2019,859.99834,1,1,2,1,7,2,7,0,4,2,3,2,2,0,1,4,2,1,1,2,4
2019,859.99834,1,1,2,1,7,2,7,0,4,2,3,1,2,0,1,4,2,0,0,2,4
2019,859.99834,1,1,2,1,7,2,7,0,4,2,3,2,2,0,1,4,2,0,0,2,4
2019,1143.28963,2,1,2,1,7,2,6,4,2,1,3,2,2,0,1,4,2,1,2,2,4
2019,1590.50775,1,2,2,2,6,2,7,4,2,1,2,1,3,5,1,4,2,0,0,2,1
2019,976.1508,1,1,2,1,6,1,1,1,2,3,4,1,2,0,1,4,2,0,0,2,3
2019,881.01627,2,1,2,1,5,1,1,3,2,1,4,1,2,0,2,5,3,0,0,2,3
2019,881.01627,2,1,2,1,5,1,1,3,2,1,4,2,2,0,1,4,2,1,1,2,3
2019,1247.46633,2,1,2,1,5,4,4,0,2,2,2,2,2,0,1,4,2,0,0,2,2
2019,1485.12412,1,1,2,1,6,2,88,0,4,3,5,2,2,0,1,4,2,0,0,2,5
2019,1124.67074,1,1,2,1,5,4,7,1,4,1,4,2,1,3,1,3,1,0,0,2,3
2019,591.8723,1,1,2,1,6,1,3,2,4,1,3,1,2,0,1,4,2,0,0,1,5
2019,520.03516,2,1,2,1,7,2,7,4,4,1,2,2,2,0,1,4,2,1,2,2,1
2019,1152.16719,2,2,2,2,7,1,3,2,3,1,5,3,2,0,1,1,1,1,2,,1
2019,1357.05375,1,2,2,2,7,2,5,2,3,1,6,1,2,0,1,2,1,0,0,2,1
2019,1357.05375,1,2,2,2,7,2,5,2,3,1,4,1,2,0,1,2,1,0,0,2,1
2019,824.35013,2,1,2,1,6,5,6,1,2,2,3,1,2,0,1,4,2,0,0,2,1
2019,973.37962,2,1,2,1,6,1,5,0,2,2,4,1,3,5,1,4,2,0,0,2,3
2019,1071.95884,2,1,2,1,7,2,4,2,2,2,4,2,2,0,1,4,2,0,0,2,4
2019,853.84223,2,1,2,1,7,4,6,1,3,2,3,1,2,0,1,4,2,0,0,2,5
2019,1327.44349,1,1,2,1,3,1,3,4,3,1,4,1,3,5,1,2,1,0,0,1,3
2019,1327.44349,1,1,2,1,3,1,3,4,3,1,3,2,1,1,1,3,1,0,0,2,2
2019,3119.84919,1,1,2,1,5,1,88,1,2,2,3,1,1,3,1,3,1,0,0,2,5
2019,4781.85492,1,1,1,4,7,2,3,2,3,1,4,1,1,1,1,2,1,0,0,2,3
2019,1402.99964,2,1,2,1,5,1,6,3,2,1,4,2,2,0,1,1,1,0,0,2,3
2019,3195.45573,2,1,1,4,3,1,88,1,2,3,4,1,2,0,1,1,1,0,0,2,2
2019,1115.60524,1,1,2,1,5,1,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2019,1033.40236,1,3,2,3,7,4,5,0,4,2,3,2,1,2,1,3,1,0,0,2,1
2019,1249.74302,2,2,2,2,7,1,4,1,4,2,6,2,2,0,1,4,2,0,0,2,3
2019,1434.59896,1,1,2,1,1,1,7,1,4,2,3,1,2,0,1,4,2,0,0,2,4
2019,12258.78048,2,1,2,1,5,2,7,5,4,1,4,2,2,0,1,4,2,0,0,2,5
2019,1532.34756,2,1,2,1,5,2,7,5,4,1,4,1,2,0,1,1,1,1,1,2,5
2019,2901.6066,1,1,2,1,2,1,7,1,4,2,3,1,1,2,1,3,1,0,0,2,4
2019,15280.3834,1,1,2,1,6,2,7,1,4,1,4,2,2,0,1,4,2,0,0,2,3
2019,1571.41995,1,1,1,4,5,2,7,4,4,1,2,2,2,0,1,4,2,1,1,2,3
2019,2021.12879,2,1,2,1,7,4,1,1,4,2,2,1,2,0,1,4,2,1,2,1,2
2019,5954.53498,1,1,2,1,1,1,3,1,2,3,3,2,2,0,1,4,2,0,0,2,1
2019,772.52095,2,1,2,1,7,2,6,1,2,1,4,3,2,0,1,4,2,0,0,2,3
2019,1556.41851,1,1,1,4,6,2,3,1,3,2,5,1,2,0,1,2,1,0,0,2,3
2019,2078.24055,1,1,2,1,4,1,6,1,3,3,4,2,1,3,1,3,1,0,0,2,1
2019,1106.95556,2,1,2,1,8,2,7,0,3,2,3,2,2,0,1,4,2,0,0,2,1
2019,2833.35889,2,1,1,4,6,4,4,5,1,1,1,1,1,2,1,2,1,0,0,1,1
2019,3067.51679,1,1,2,1,6,2,7,5,1,1,6,2,2,0,1,4,2,0,0,2,5
2019,3067.51679,1,1,2,1,6,2,7,5,1,1,6,2,2,0,1,4,2,0,0,2,5
2019,3067.51679,1,1,2,1,6,2,7,5,1,1,6,2,2,0,1,4,2,0,0,2,5
2019,5187.12689,2,3,2,3,5,5,88,2,1,1,1,1,2,0,1,4,2,0,0,2,1
2019,5187.12689,2,3,2,3,5,5,88,2,1,1,1,1,2,0,1,4,2,0,0,2,1
2019,4405.97368,1,1,1,4,5,1,7,5,1,1,4,2,1,2,1,3,1,0,0,2,3
2019,6717.80067,1,2,2,2,1,1,88,5,1,1,4,2,3,5,1,4,2,0,0,2,1
